,족발무침,jokbal muchim,チョクパルムチム,凉拌猪蹄
,조개,jogae,チョゲ,蛤蜊
,조개순두부,jogae sundubu,チョゲ・スンドゥブ,蛤蜊嫩豆腐锅
,조개된장국,jogae doenjang guk,チョゲ・デンジャンクク,蛤蜊大酱清汤
,조개육개장,jogae yukgaejang,チョゲ・ユッケジャン,香辣蛤蜊牛肉汤
,조개구이,jogae gui,チョゲグイ,烤蛤蜊
,조개크림수프,jogae cream soup,チョゲクリムスプ,蛤蜊奶油浓汤
,조개수프,jogae soup,チョゲスプ,蛤蜊浓汤
,조개탕,jogae tang,チョゲタン,蛤蜊汤
,조개볶음요리,jogae bokkeum yori,チョゲボクムヨリ,辣炒蛤蜊
,초계면,chogyemyeon,チョゲミョン,酸甜鸡丝凉面
,쵸코아이스크림,choco ice cream,チョコアイスクリム,巧克力冰淇淋
,쵸코아이스크림빙수,choco ice cream bingsu,チョコアイスクリンビンス,巧克力冰淇淋刨冰
,초코케익,choco cake,チョコケイク,巧克力蛋糕
,초코타르트,choco tart,チョコタルトゥ,巧克力蛋挞
,초코파운드,choco pound,チョコパウンドゥ,巧克力磅蛋糕
,초콜릿케익,chocolate cake,チョコルリッケイク,巧克力蛋糕
,초콜릿 돔,chocolate dome,チョコルリットム,巧克力圆顶蛋糕
,초코렛크림빵,chocolate cream ppang,チョコレックリンパン,巧克力奶油面包
,초코롤,choco roll,チョコロル,巧克力卷
,조식,josik,チョシク,早餐
,조식부페,josik buffet,チョシク・ブペ,自助早餐
,초당흰순두부차림,Chodang huin sundubu charim,チョダン・ヒンスンドゥブ・チャリム,草堂嫩豆腐套餐
,젓갈,jeotgal,チョッカル,鱼虾酱/海鲜酱
,쪽갈비찌개,jjokgalbi jjigae,チョッカルビチゲ,脊排骨锅
,적고구마케익,jeokgoguma cake,チョッコグマケイク,红薯蛋糕
,적고구마빵,jeokgoguma ppang,チョッコグマパン,红薯面包
,전유어,jeonyueo,チョニュオ,煎油花(宫廷式煎饼)
,전유화,jeonyuhwa,チョニュファ,煎油花(宫廷式煎饼)
,전어구이,jeoneo gui,チョノグイ,烤斑鰶
,전어회,jeoneo hoe,チョノフェ,斑鰶生鱼片
,전어무침,jeoneo muchim,チョノムチム,凉拌斑鰶
,초밥,chobap,チョバプ,寿司
,초밥,chobap,チョバプ,寿司 
,초밥우동정식,chobap udon jeongsik,チョバプウドン・ジョンシク,寿司乌冬面套餐
,초밥냄비우동정식,chobap naembi udon jeongsik,チョバプネンビウドン・ジョンシク,寿司锅烧乌冬面套餐
,좁쌀동동주,jopssal dongdongju,チョプサルドンドンジュ,小米冬冬酒
,좁쌀막걸리,jopssal makgeolli,チョプサルマッコルリ,小米马格利酒
,조미쥐치포,jomi jwichipo,チョミジチポ,调味干细鳞鲀片
,조미쥐치포구이,jomi jwichipo gui,チョミジチポグイ,烤调味干细鳞鲀片
,점심스페셜,jeomsim special,チョムシム・スペシャル,特选午餐
,점심특선,jeomsim teukseon,チョムシム・トゥクソン,精选午餐
,점심에한함(월요일-토요일),jeomsime hanham (woryoil - toyoil),チョムシメ・ハヌハム（ウォリョイルートヨイル）,仅限午餐(周一至周六)
,점심메뉴,jeomsim menu,チョムシンメニュ,午餐菜单
,초무침,cho muchim,チョムチム,醋拌料理
,조랑떡만둣국,jorangtteok mandu guk,チョラントク・マンドゥックク,汤圆饺子汤
,조리시간25분,jori sigan isibobun,チョリシガン２５ブン,烹饪时间25分钟
,철판김치볶음밥,cheolpan kimchi bokkeumbap,チョルパン・ギムチ・ボクンバプ,铁板泡菜炒饭
,철판제육볶음,cheolpan jeyuk bokkeum,チョルパン・ジェユクポクム,铁板辣炒猪肉
,철판새우볶음밥,cheolpan saeu bokkeumbap,チョルパン・セウ・ボクンバプ,铁板虾仁炒饭
,철판새우야채볶음밥,cheolpan saeu yachae bokkeumbap,チョルパン・セウヤチェ・ボクンバプ,铁板虾仁蔬菜炒饭
,철판쇠고기안심요리,cheolpan soegogi ansim yori,チョルパン・セゴギ・アンシムヨリ,铁板牛里脊料理
,철판소세지,cheolpan sausage,チョルパン・ソセジ,铁板烤香肠
,철판햄볶음밥,cheolpan ham bokkeumbap,チョルパン・ヘンボクンバプ,铁板火腿炒饭
,철판볶음밥,cheolpan bokkeumbap,チョルパン・ボクンバプ,铁板炒饭
,철판구이,cheolpan gui,チョルパングイ,铁板烤
,철판고기추가 ,cheolpan gogi chuga,チョルパンゴギチュガ,另加铁板烤肉
,철판불고기,cheolpan bulgogi,チョルパンブルゴギ,铁板烤牛肉
,쫄면,jjolmyeon,チョルミョン,筋道拌面
,쫄면,jjolmyeon,チョルミョン,筋道拌面
,전,jeon,チョン,煎饼
,청어알,cheongeo al,チョンオアル,鲱鱼子
,청어구이,cheongeo gui,チョンオグイ,烤鲱鱼
,총각김치,chonggak kimchi,チョンガッキムチ,小萝卜泡菜
,전가복,jeongabok,チョンガボク,鲍鱼全家福
,전기구이버터오징어,jeongi gui butter ojingeo,チョンギグイ・ボトオジンオ,电烤黄油鱿鱼
,전기구이통닭,jeongi gui tongdak,チョンギグイトンダク,电烤鸡
,청경채해삼송이,cheonggyeongchae haesam songi,チョンギョンチェ・ヘサム・ソンイ,青梗菜海参松茸
,청국장,cheonggukjang,チョングクチャン,清麴酱
,청국장정식,cheonggukjang jeongsik,チョングクチャン・ジョンシク,清麴酱套餐
,청국장찌개,cheonggukjang jjigae,チョングクチャンチゲ,清麴酱锅
,청국장라면,cheonggukjang ramyeon,チョングクチャンラミョン,清麴酱方便面
,전계탕,jeongye tang,チョンゲタン,鲍鱼参鸡汤
,전골샤부샤부,jeongol shabu-shabu,チョンゴル・シャブシャブ,涮涮锅
,천사채샐러드,cheonsachae salad,チョンサチェ・セルロドゥ,海藻面沙拉
,전지,jeonji,チョンジ,猪前蹄
,전주곰탕,Jeonju gomtang,チョンジュ・ゴムタン,全州精熬牛骨汤
,전주콩나물국밥,Jeonju kongnamul gukbap,チョンジュ・コンナムル・グクパプ,全州黄豆芽汤饭
,전주전통비빔밥,Jeonju jeontong bibimbap,チョンジュ・ジョントン・ビビンパプ,全州传统拌饭
,전주떡갈비돌솥비빔밥,Jeonju tteokgalbi dolsot bibimbap,チョンジュ・トッカルビ・ドルソッ・ピビンパプ,全州石锅牛肉饼拌饭
,전주떡갈비비빔밥,Jeonju tteokgalbi bibimbap,チョンジュ・トッカルビ・ビビンパプ,全州牛肉饼拌饭
,전주비빔밥,Jeonju bibimbap,チョンジュ・ビビンパプ,全州拌饭
,전주보리비빔밥,Jeonju bori bibimbap,チョンジュ・ボリ・ビビンパプ,全州大麦拌饭
,전주양푼비빔밥,Jeonju yangpun bibimbap,チョンジュ・ヤンプン・ビビンパプ,全州铜盆拌饭
,전주유기비빔밥 ,Jeonju yugi bibimbap,チョンジュ・ユギ・ビビンパプ,全州鍮器拌饭
,정종,Jeongjong,チョンジョン,清酒
,청정홍삼캔디,Cheongjeong hongsam candy,チョンジョン・ホンサムケンディ,清净红参糖
,정식류,jeongsik ryu,チョンシンニュ,套餐
,전채,jeonchae,チョンチェ,开胃菜
,촌두부,chondubu,チョンドゥブ,农家豆腐
,촌두부&도토리묵,chondubu & dotori muk,チョンドゥブ&トトリムク,农家豆腐&橡子凉粉
,청둥오리전골,cheongdung ori jeongol,チョンドゥンオリ・ジョンゴル,绿头鸭火锅
,청둥오리구이,cheongdung ori gui,チョンドゥンオリグイ,烤绿头鸭
,전통음료,jeontong eumnyo,チョントン・ウムニョ,传统饮料
,전통쥐포,jeontong jwipo,チョントンジポ,传统干细鳞鲀片
,정통짜장골드,jeongtong jjajang gold,チョントンチャジャン・ゴルドゥ,正宗黄金炸酱面
,전통떡과 신선한과일,jeontong tteok gwa sinseonhan gwail,チョントントックァ・シンソンハングァイル,传统糕和新鲜水果
,전통떡과 화채,jeontong tteok gwa hwachae,チョントントックァ・ファチェ,传统糕和五味子甜茶
,천년약속,Cheonnyeon Yaksok,チョンニョンヤクソク,千年之约
,청하,Chungha,チョンハ,清河
,전복삼계탕,jeonbok samgyetang,チョンボク・サムゲタン,鲍鱼参鸡汤
,전복순두부,jeonbok sundubu,チョンボク・スンドゥブ,鲍鱼嫩豆腐锅
,전복추어탕,jeonbok chueotang,チョンボク・チュオタン,鲍鱼泥鳅汤
,전복된장뚝배기,jeonbok doenjang ttukbaegi,チョンボク・テンジャン・トゥクペギ,鲍鱼大酱砂锅
,전복뚝배기,jeonbok ttukbaegi,チョンボク・トゥクペギ,鲍鱼砂锅
,전복해장국,jeonbok haejangguk,チョンボク・ヘジャンクク,鲍鱼醒酒汤
,전복해물칼국수,jeonbok haemul kalguksu,チョンボク・ヘムル・カルグクス,鲍鱼海鲜刀切面
,전복미역죽,jeonbok miyeok juk,チョンボク・ミヨクチュク,鲍鱼海带粥
,전복스페셜,jeonbok special,チョンボクスペショル,特选鲍鱼
,전복새우,jeonbok saeu,チョンボクセウ,鲍鱼虾仁
,전복탕,jeonbok tang,チョンボクタン,鲍鱼汤
,전복찜,jeonbok jjim,チョンボクチム,清蒸鲍鱼
,전복찜,jeonbok jjim,チョンボクチム,清蒸鲍鱼
,전복장아찌,jeonbok jangajji,チョンボクチャンアチ,鲍鱼酱菜
,전복죽,Jeonbok-juk,チョンボクチュク,鲍鱼粥
,전복죽,jeonbok juk,チョンボクチュク,鲍鱼粥
,전복초밥,jeonbok chobap,チョンボクチョバプ,鲍鱼寿司
,전복튀김,jeonbok twigim,チョンボクティギム,炸鲍鱼
,전복냉채,jeonbok naengchae,チョンボクネンチェ,鲍鱼冷盘
,전복해삼찜,jeonbok haesam jjim,チョンボクヘサムチム,清蒸鲍鱼海参
,전복볶음,jeonbok bokkeum,チョンボクポクム,炒鲍鱼
,전복버터구이,jeonbok butter gui,チョンボクボトグイ,黄油烤鲍鱼
,전복갈비탕,jeonbok galbi tang,チョンボッカルビタン,鲍鱼排骨汤
,전복갈비찜,jeonbok galbi jjim,チョンボッカルビチム,鲍鱼炖排骨
,전복갈비찜정식,jeonbok galbi jjim jeongsik,チョンボッカルビチム・ジョンシク,鲍鱼炖排骨套餐
,전복관자,jeonbok gwanja,チョンボックァンジャ,鲍鱼干贝
,전복구이,jeonbok gui,チョンボックイ,烤鲍鱼
,전복국수와빙떡,jeonbok guksu wa bingtteok,チョンボッククスワ・ビントク,鲍鱼面和荞麦萝卜糕
,전복회,jeonbok hoe,チョンボッケ,鲍鱼刺身
,전복회,jeonbok hoe,チョンボッケ,生鲍鱼片
,청포도주스,cheongpodo juice,チョンポドジュス,青葡萄汁
,청포묵,cheongpomuk,チョンポムク,绿豆凉粉
,청포묵전,cheongpomuk jeon,チョンポムクチョン,绿豆凉粉煎饼
,청포묵무침,cheongpomuk muchim,チョンポムクムチム,拌绿豆凉粉
,전복류,jeonbok ryu,チョンボンニュ,鲍鱼类
,천마설렁탕,cheonma seolleongtang,チョンマ・ソルロンタン,天麻先农汤
,천마밀차,cheonma mil cha,チョンマミルチャ,山药谷物茶
,청매실재첩비빔밥,cheongmaesil jaecheop bibimbap,チョンメシル・ジェチョッ・ピビンパプ,青梅河蚬拌饭
,청매실참치회비빔밥,cheongmaesil chamchi hoe bibimbap,チョンメシル・チャムチフェ・ビビンパプ,青梅金枪鱼生鱼片拌饭
,청매실장어덮밥,cheongmaesil jangeo deopbap,チョンメシルジャンオ・ドッパプ,青梅鳗鱼盖饭
,청양,Cheongyang,チョンヤン,鲜椒味
,청양구기자주,Cheongyang gugija ju,チョンヤン・グギジャジュ,青阳枸杞酒
,전립분발효빵,jeollipbun balhyo ppang,チョンリップン・バルヒョパン,全粒粉发酵面包
,지라시초밥,chirashi chobap,チラシチョバプ,飞鱼子寿司
,칠갑산청정한우타운 ,,チルガプサン・チョンジョン・ハヌタウン,七甲山清净韩牛城
,칠성사이다,Chilsung Cider,チルソンサイダ,七星汽水
,칠절판,chiljeolpan,チルチョルパン,七折坂
,칠면조 야채볶음,chilmyeonjo yachae bokkeum,チルミョンジョ・ヤチェボクム,蔬菜炒火鸡
,칠면조야채볶음,chilmyeonjo yachae bokkeum,チルミョンジョ・ヤチェボクム,蔬菜炒火鸡肉
,칠면조구이,chilmyeonjo gui,チルミョンジョグイ,烤火鸡
,칠리탕수육,chili tangsuyuk,チルリ・タンスユク,辣味糖醋肉
,칠리쌀국수,chili ssalguksu,チルリサルグクス,辣椒米线
,칠리새우,chili saeu ,チルリセウ,辣味虾仁
,칠리새우자장세트,chili saeu jajang set,チルリセウ・ジャジャンセトゥ,辣味虾仁炸酱面套餐
,칠리새우스파게티,chili saeu spaghetti,チルリセウ・スパゲティ,辣味虾仁意大利面
,칠리새우짬뽕세트,chili saeu jjamppong set,チルリセウ・チャンポンセトゥ,辣味虾仁炒码面套餐
,칠리새우도시락,chili saeu dosirak,チルリセウ・ドシラク,辣味虾仁盒饭
,칠리소스,chili sauce,チルリソス,辣椒酱
,칠리탕수육볶음밥,chili tangsuyuk bokkeumbap,チルリタンスユク・ポクンバプ,辣味糖醋肉炒饭
,칠리치킨스테이크,chili chicken steak,チルリチキン・ステイク,香辣鸡排
,칠리치킨덮밥,chili chicken deopbap,チルリチキン・ドッパプ,辣味鸡肉盖饭
,칠리치킨파니니,chili chicken panini,チルリチキン・パニニ,辣味鸡肉帕尼尼
,칠리덕,chili dog,チルリドク,香辣热狗
,칠리왕새우튀김,chili wangsaeu twigim,チルリワンセウ・ティギム,辣味炸大虾
,찰옥수수,charoksusu,チロクスス,糯玉米
,진곰탕,jin gomtang,チン・ゴムタン,精熬牛骨浓汤
,찐옥수수,jjin oksusu,チンオクスス,蒸玉米
,진갈비살구이,jin galbisal gui,チンガルビサルグイ,烤去骨肋条肉
,징기스칸샤부샤부,Genghis Khan shabu-shabu,チンギスカン・シャブシャブ,成吉思汗涮涮锅
,징기스칸전골,Genghis Khan jeongol,チンギスカンジョンゴル,成吉思汗火锅
,진국사골곰탕 ,jinguk sagol gomtang,チングク・サゴル・ゴムタン,精熬牛骨浓汤
,진국설렁탕,jinguk seolleongtang,チングク・ソルロンタン,原味先农汤
,진국마을할매집곰탕,Jinguk Maeul Halmaejip gomtang,チングクマウル・ハルメジプ・ゴムタン,浓汤村奶奶家精熬牛骨汤
,진구절,jingujeol,チングジョル,真九折(九色拼盘)
,진주비빔밥,Jinju bibimbap,チンジュ・ビビンパプ,晋州拌饭
,진주육회비빔밥 ,Jinju yukhoe bibimbap,チンジュ・ユッケ・ビビンパプ,晋州生牛肉拌饭
,진전복죽,jin jeonbok juk,チンジョンボクチュク,浓鲍鱼粥
,진달래탕수육,jindallae tangsuyuk,チンダルレ・タンスユク,杜鹃糖醋肉
,찐빵,jjinppang,チンパン,红豆包
,진해콩,Jinhaekong,チンヘコン,镇海豆
,찐만두,jjin mandu,チンマンドゥ,蒸饺
,대,dae,テ,大
,대/소,dae / so,テ/ソ,大、小
,대/중,dae / jung,テ/チュン,大、中
,튀김정식,twigim jeongsik,ティギム・ジョンシク,天妇罗套餐
,튀김덮밥,twigim deopbap,ティギム・ドッパプ,天妇罗盖饭
,튀김우동,twigim udon,ティギムウドン,天妇罗乌冬面
,튀김우동,twigim udon,ティギムウドン,乌冬面配天妇罗
,튀김골드우동,twigim gold udon,ティギムゴルドゥ・ウドン,天妇罗黄金乌冬面
,튀김소바,twigim soba,ティギムソバ,天妇罗荞麦面
,튀김메밀,twigim memil,ティギンメミル,天妇罗荞麦面
,테이터스틱감자,tater stick gamja,テイトスティッカムジャ,炸土豆
,디너코스(A),dinner course (A),ティノコス (A),晚餐套餐 (A)
,디너세트(A),dinner set (A),ティノセトゥ (A),晚餐套餐(A)
,티본스테이크,T-bone steak,ティボン・ステイク,丁骨牛排
,티라미스케익,tiramisu cake,ティラミスケイク,提拉米苏蛋糕
,데일리스프,daily soup,テイルリスプ,每日浓汤
,디럭스소시지,deluxe sausage,ディロクスソシジ,奢华香肠
,대구지리,daegu jiri,テグ・ジリ,鳕鱼清汤
,대구매운탕,daegu maeuntang,テグ・メウンタン,辣味鳕鱼汤
,대구육개장,Daeguyukgaejang,テグ・ユッケジャン,大邱式香辣牛肉汤
,대구탕,daegu tang,テグタン,鳕鱼汤
,대구탕,daegu tang,テグタン,鳕鱼汤
,대구찜,daegu jjim,テグチム,辣炖鳕鱼
,대구찜정식,daegu jjim jeongsik,テグチム・ジョンシク,辣炖鳕鱼套餐
,대구뚝배기뽈탕,daegu ttukbaegi ppol tang,テグトゥクペギ・ポルタン,砂锅鳕鱼头汤
,대구뽈찜,daegu ppol jjim,テグポルチム,辣炖鳕鱼头
,대구뽈찜,daegu ppol jjim,テグポルチム,清蒸鳕鱼头
,대구육개장,daegu yukgaejang,テグユッケジャン,大邱式香辣牛肉汤
,대게찜,daege jjim,テゲチム,清蒸竹蟹
,대게회,daege hoe,テゲフェ,竹蟹刺身
,돼지김치찌개,dwaeji kimchi jjigae,テジ・ギムチチゲ,猪肉泡菜汤
,돼지국밥,dwaeji gukbap,テジ・グクパプ,猪肉汤饭
,돼지수육모둠,dwaeji suyuk modum,テジ・スユクモドゥム,白切猪肉拼盘
,돼지갈비,dwaejigalbi,テジガルビ,猪排
,돼지갈비정식,dwaejigalbi jeongsik,テジガルビ・ジョンシク,猪排套餐
,돼지갈비구이,dwaejigalbi gui,テジガルビグイ,烤猪排
,돼지갈비찜,dwaejigalbi jjim,テジガルビチム,炖猪排
,돼지고기,dwaejigogi,テジゴギ,猪肉
,돼지고기김치찌개,dwaejigogi kimchi jjigae,テジゴギ・ギムチチゲ,猪肉泡菜汤
,돼지고기석쇠한판,dwaejigogi seoksoe hanpan,テジゴギ・ソクセハンパン,铁网烤猪肉
,돼지고기강정,dwaejigogi gangjeong,テジゴギガンジョン,辣炸猪肉块
,돼지고기김치볶음,dwaejigogi kimchi bokkeum,テジゴギギムチボクム,泡菜炒猪肉
,돼지고기굴소스볶음,dwaejigogi gul sauce bokkeum,テジゴギグルソスボクム,蚝油炒猪肉
,돼지고기국내산,dwaejigogi gungnaesan,テジゴギグンネサン,韩国猪肉
,돼지고기계란장조림,dwaejigogi gyeran jangjorim,テジゴギゲラン・ジャンジョリム,酱猪肉鸡蛋
,돼지고기찌개,dwaejigogi jjigae,テジゴギチゲ,猪肉锅
,돼지고기찌개정식,dwaejigogi jjigae jeongsik,テジゴギチゲ・ジョンシク,猪肉锅套餐
,돼지고기두루치기,dwaejigogi duruchigi,テジゴギドゥルチギ,辣炒猪肉
,돼지고기버섯국밥,dwaejigogi beoseot gukbap,テジゴギボソッ・ククパプ,猪肉蘑菇汤饭
,돼지고기 모듬,dwaejigogi modeum,テジゴギモドゥム,猪肉拼盘
,돼지고기모둠,dwaejigogi modum,テジゴギモドゥム,猪肉拼盘
,돼지고기류,dwaejigogi ryu,テジゴギリュ,猪肉类
,돼지고기와함께한김치찜,dwaejigogi wa hamkkehan kimchi jjim,テジゴギワハムケハン・ギムチチム,泡菜炖猪肉
,돼지고기완자전,dwaejigogi wanja jeon ,テジゴギワンジャジョン,猪肉丸煎饼
,돼지곱창 ,dwaeji gopchang,テジコプチャン,猪小肠
,돼지곱창야채볶음,dwaeji gopchang yachae bokkeum,テジゴプチャンヤチェボクム,鲜蔬炒猪小肠
,돼지껍데기,dwaeji kkeopdegi,テジコプテギ,猪皮
,돼지주물럭,dwaeji jumulleok,テジジュムルロク,调味烤猪肉
,돼지족발,dwaeji jokbal,テジジョクパル,猪蹄
,돼지숯불갈비,dwaeji sutbul galbi,テジスップルガルビ,炭烤猪排
,돼지수육,dwaeji suyuk,テジスユク,白切猪肉
,돼지생왕소금구이,dwaeji saeng wangsogeum gui,テジセンワンソグムグイ,粗盐烤猪肉
,돼지석갈비,dwaeji seokgalbi,テジソッカルビ,石板猪排
,돼지찌개,dwaeji jjigae,テジチゲ,猪肉锅
,돼지등심스테이크,dwaeji deungsim steak,テジドゥンシム・ステイク,里脊猪排
,돼지뼈콩비지 ,dwaejippyeo kongbiji,テジピョコンビジ,黄豆渣猪骨汤
,돼지편육,dwaeji pyeonyuk,テジピョニュク,白切猪肉
,돼지불고기,dwaeji bulgogi,テジブルゴギ,烤猪肉
,돼지불고기볶음,dwaeji bulgogi bokkeum,テジブルゴギボクム,炒烤猪肉
,돼지막창,dwaeji makchang,テジマクチャン,猪皱胃
,돼지뭉치,dwaeji mungchi,テジムンチ,腱心
,돼지목살구이,dwaeji moksal gui,テジモクサルグイ,烤猪肩肉
,돼지모둠구이,dwaeji modum gui,テジモドゥムグイ,烤猪肉拼盘
,돼지머리국밥,dwaeji meori gukbap,テジモリ・グクパプ,猪头肉汤饭
,돼지머리수육,dwaeji meori suyuk,テジモリスユク,白切猪头肉
,돼지양념갈비,dwaeji yangnyeom galbi,テジヤンニョムガルビ,调味猪排
,돼지양념철판볶음,dwaeji yangnyeom cheolpan bokkeum,テジヤンニョムチョルパン・ボクム,调味铁板炒猪肉
,돼지왕갈비,dwaeji wang galbi,テジワンガルビ,特大猪排
,대창볶음,daechang bokkeum,テチャンボクム,炒大肠
,대추엑기스빵,daechu ekgiseu ppang,テチュエッキスパン,大枣提取物面包
,대추차,daechu cha,テチュチャ,大枣茶
,대통주,daetong ju,テトンジュ,竹筒酒
,대나무주,daenamu ju,テナムジュ,竹酒
,대나무통숙성와인삼겹살,daenamutong sukseong wine samgyeopsal,テナムトンスクソン・ワインサムギョプサル,葡萄酒泡竹筒五花肉
,대나무통술,daenamutong sul,テナムトンスル,竹筒酒
,대나무통밥,daenamutong bap,テナムトンバプ,竹筒饭
,대하,daeha,テハ,大虾
,대하구이,daeha gui,テハグイ,烤大虾
,대파구이 유부우동,daepa gui yubu udon,テパグイ・ユブウドン,烤大葱油豆腐乌冬面
,대하조림,daeha jorim,テハジョリム,酱炖大虾
,대파쇠고기볶음,daepa soegogi bokkeum,テパセゴギボクム,葱爆牛肉
,대하탕,daeha tang,テハタン,大虾汤
,대하찜,daeha jjim,テハチム,清蒸大虾
,대하튀김,daeha twigim,テハティギム,炸大虾
,대합된장국,daehap doenjang guk,テハプ・テンジャンクク,文蛤大酱清汤
,대합구이,daehap gui,テハプクイ,烤文蛤
,대합술찜,daehap sul jjim,テハプスルチム,酒蒸文蛤
,대합탕,daehap tang,テハプタン,文蛤汤
,대합찜,daehap jjim,テハプチム,清蒸文蛤
,대합맑은국,daehap malgeunguk,テハプマルグングク,文蛤清汤
,되비지탕정식,doe biji tang jeongsik,テビジタン・ジョンシク,黄豆渣汤套餐
,대패삼겹살,daepae samgyeopsal,テペサムギョプサル,薄切五花肉
,대포,daepo,テポ,大匏(马格利酒)
,데마끼,temaki,テマキ,手卷寿司
,대마전복,daema jeonbok,テマジョンボク,麻辣鲍鱼
,데미소다,Demisoda,テミソダ,微舒打
,튜나믹스샌드위치 ,tuna mix sandwich,テュナミクス・センドゥウィチ,金枪鱼三明治
,데리야끼치킨스테이크,teriyaki chicken steak,テリヤキ・チキンステイク,照烧鸡排
,데리야끼철판돈가스,teriyaki cheolpan dongaseu,テリヤキ・チョルパンドンカス,照烧铁板烤猪排
,데리야끼 소스의 흑태구이,teriyaki sauce ui heuktae gui,テリヤキソスエ・フクテグイ,照烧酱烤黑豆
,데리야끼치킨샌드위치,teriyaki chicken sandwich,テリヤキチキン・センドゥウィチ,照烧鸡排三明治
,델리스만쥬,Delice manjoo,テルリスマンジュ,粟米烧
,델리핫도그,deli hot dog,デルリハットグ,Deli热狗
,델리만쥬,Delimanjoo,デルリマンジュ,Deli Manjoo
,된장,doenjang,テンジャン,大酱
,된장뚝배기,doenjang ttukbaegi,テンジャン・トゥクぺギ,大酱砂锅
,된장비빔밥,doenjang bibimbap,テンジャン・ビビンパプ,大酱拌饭
,된장아욱항아리수제비,doenjang auk hangari sujebi,テンジャンアウク・ハンアリ・スジェビ,坛装大酱锦葵面片汤
,된장국,doenjang guk,テンジャンクク,大酱清汤 
,된장콩잎장아찌찜,doenjang kongnip jangajji jjim,テンジャンコンニプ・チャンアチチム,大酱豆叶酱菜
,된장조치,doenjang jochi,テンジャンジョチ,香浓大酱汤
,된장찌개,doenjang jjigae,テンジャンチゲ,大酱汤
,된장찌개,Doenjang-jjigae,テンジャンチゲ,大酱汤
,된장찌개정식,doenjang jjigae jeongsik,テンジャンチゲ・ジョンシク,大酱汤套餐
,된장찌개백반,doenjang jjigae baekban,テンジャンチゲ・ベクパン,大酱汤家常套餐
,된장백반정식,doenjang baekban jeongsik,テンジャンベクパン・ジョンシク,大酱汤套餐
,땡초라면,ttaengcho ramyeon,テンチョラミョン,特辣方便面
,덴동정식,tendon jeongsik,テンドン・ジョンシク,天妇罗盖饭套餐
,덴푸라,tempura,テンプラ,天妇罗
,덴푸라우동정식,tempura udon jeongsik,テンプラ・ウドン・ジョンシク,天妇罗乌冬面套餐
,덴푸라우동(튀김) ,tempura udon,テンプラウドン(ティギム),天妇罗乌冬面
,트위스트핫도그,twist hot dog,トゥウィストゥハットグ,旋转热狗
,트위스트빵,twist ppang,トゥウィストゥパン,麻花面包
,특,teuk,トゥク,特级
,특사시미,teuk sasimi,トゥクサシミ,特级生鱼片
,특수부위,teuksu buwi,トゥクスブウィ,特殊部位
,특수부위모듬,teuksu buwi modeum,トゥクスブウィモドゥム,特殊部位拼盘
,특수모듬,teuksu modeum,トゥクスモドゥム,特殊拼盘
,특생갈비,teuk saenggalbi,トゥクセンガルビ,特级鲜牛排
,특선계절냉채,teukseon gyejeol naengchae,トゥクソン・ゲジョルネンチェ,精选时令冷盘
,특선전복냉채,teukseon jeonbok naengchae,トゥクソン・ジョンボクネンチェ,精选鲍鱼冷盘
,특선메뉴,teukseon menu,トゥクソン・メニュ,特惠菜单
,특참치,teuk chamchi,トゥクチャムチ,特级金枪鱼
,특초밥,teuk chobap,トゥクチョバプ,特级寿司
,특전복죽,teuk jeonbok juk,トゥクチョンボクチュク,特级鲍鱼粥
,특대,teukdae,トゥクテ,特大
,특등심,teuk deungsim,トゥクトゥンシム,特级牛里脊
,특밥,teuk bap,トゥクパプ,海鲜特色盖饭
,특별메뉴,teukbyeol menu,トゥクピョル・メニュ,特选菜单
,특별요리,teukbyeol yori,トゥクピョル・ヨリ,特选料理
,뚝불고기정식,ttuk bulgogi jeongsik,トゥクプルゴギ・ジョンシク,砂锅烤牛肉套餐
,뚝배기알밥,ttukbaegi albap,トゥクペギ・アルバプ,砂锅鱼子饭
,뚝배기감자탕,ttukbaegi gamjatang,トゥクペギ・ガムジャタン,砂锅脊骨土豆汤
,뚝배기갈비탕,ttukbaegi galbi tang,トゥクペギ・ガルビタン,砂锅排骨汤
,뚝배기김치찌개,ttukbaegi kimchi jjigae,トゥクペギ・ギムチチゲ,砂锅泡菜汤
,뚝배기제육,ttukbaegi jeyuk,トゥクぺギ・ジェユク,砂锅辣炒猪肉
,뚝배기닭볶음탕,ttukbaegi dakbokkeumtang,トゥクペギ・ダクポクムタン,砂锅辣炖鸡块
,뚝배기돼지불고기,ttukbaegi dwaeji bulgogi,トゥクペギ・デジブルゴギ,砂锅烤猪肉
,뚝배기된장찌개,ttukbaegi doenjang jjigae,トゥクペギ・デンジャンチゲ,砂锅大酱汤
,뚝배기돌솥밥,ttukbaegi dolsotbap,トゥクペギ・ドルソッパプ,砂锅饭
,뚝배기부추제육덮밥,ttukbaegi buchu jeyuk deopbap,トゥクペギ・ブチュジェユク・トッパプ,砂锅韭菜辣炒猪肉盖饭
,뚝배기육개장,ttukbaegi yukgaejang,トゥクペギ・ユッケジャン,砂锅香辣牛肉汤
,뚝배기육개장,ttukbaegi yukgaejang,トゥクペギ・ユッケジャン,砂锅香辣牛肉汤
,뚝배기육개장정식,ttukbaegi yukgaejang jeongsik,トゥクペギ・ユッケジャン・ジョンシク,砂锅香辣牛肉汤套餐
